SKU,Nome Produto,Unidade,IPI,Peso Especifico,Resolu??o 13,Origem,NCM
77112016-10,Produto 5605,kg,0,1,FALSE,6,2906.29.90
77122070-41,Produto 5606,kg,0,1,TRUE,1,2915.39.29
77122070-10,Produto 5607,kg,0,1,TRUE,1,2915.39.29
62110360-585,Produto 5608,kg,0,1,FALSE,6,2918.29.30
62110361-585,Produto 5609,kg,0,1,TRUE,1,2834.29.90
66112079-61,Produto 5610,kg,0,1,FALSE,0,2932.19.90
66112079-371,Produto 5611,kg,0,1,FALSE,0,2932.19.90
66112079-1,Produto 5612,kg,0,1,FALSE,0,2932.19.90
66112079-141,Produto 5613,kg,0,1,FALSE,0,2932.19.90
66136007-41,Produto 5614,kg,0,1,TRUE,1,3204.17.00
66136003-41,Produto 5615,kg,0,1,TRUE,1,3204.17.00
66136009-41,Produto 5616,kg,0,1,TRUE,1,3204.17.00
66136004-41,Produto 5617,kg,0,1,TRUE,1,3204.17.00
66136006-41,Produto 5618,kg,0,1,TRUE,1,3204.17.00
66136005-41,Produto 5619,kg,0,1,TRUE,1,3204.17.00
66230196-91,Produto 5620,kg,0,1,FALSE,6,2930.30.90
66230196-92,Produto 5621,kg,0,1,FALSE,6,2930.30.90
66230196-93,Produto 5622,kg,0,1,FALSE,6,2930.30.90
66230195-92,Produto 5623,kg,0,1,FALSE,0,2930.30.90
62110020-322,Produto 5624,kg,0,1,TRUE,1,2935.90.25
64100052-146,Produto 5625,kg,0,1,FALSE,0,3102.21.00
64100052-95,Produto 5626,kg,0,1,FALSE,0,3102.21.00
64992195-1,Produto 5627,kg,0,1,FALSE,0,2833.27.10
64992195-93,Produto 5628,kg,0,1,FALSE,0,2833.27.10
64992195-95,Produto 5629,kg,0,1,FALSE,0,2833.27.10
66112088-93,Produto 5630,kg,0,1,FALSE,0,2833.29.70
62110363-617,Produto 5631,kg,0,1,FALSE,6,2941.20.90
62110363-612,Produto 5632,kg,0,1,FALSE,0,2941.20.90
62110363-582,Produto 5633,kg,0,1,FALSE,6,2941.20.90
62110363-577,Produto 5634,kg,0,1,FALSE,6,2941.20.90
62110362-580,Produto 5635,kg,0,1,FALSE,6,2941.20.90
62110362-581,Produto 5636,kg,0,1,FALSE,6,2941.20.90
62110362-582,Produto 5637,kg,0,1,FALSE,0,2941.20.90
62110362-577,Produto 5638,kg,0,1,FALSE,6,2941.20.90
64100017-7,Produto 5639,kg,0,1,FALSE,0,1516.10.00
64100018-7,Produto 5640,kg,0,1,FALSE,0,1516.10.00
66850003-40,Produto 5641,kg,0,1,FALSE,0,1512.19.19
66850003-483,Produto 5642,kg,0,1,FALSE,0,1512.19.19
66850003-42,Produto 5643,kg,0,1,FALSE,0,1512.19.19
66850003-1,Produto 5644,kg,0,1,FALSE,0,1512.19.19
66850003-10,Produto 5645,kg,0,1,FALSE,0,1512.19.19
35380004-40,Produto 5646,kg,0,0.855,TRUE,1,3808.10.27
35380004-1,Produto 5647,kg,0,0.855,TRUE,1,3808.10.27
35380004-10,Produto 5648,kg,0,0.855,TRUE,1,3808.10.27
35380004-122,Produto 5649,kg,0,0.855,TRUE,1,3808.10.27
35380005-40,Produto 5650,kg,0,0.855,TRUE,1,3808.10.27
35380005-10,Produto 5651,kg,0,0.855,TRUE,1,3808.10.27
74800014-468,Produto 5652,kg,0,1.175,TRUE,1,1302.19.99
66340031-270,Produto 5653,kg,0.1,1,FALSE,0,3824.99.39
66340031-10,Produto 5654,kg,0.1,1,FALSE,0,3824.99.39
28360004-687,Produto 5655,kg,0,1,FALSE,0,2923.90.50
28360002-41,Produto 5656,kg,0,1,FALSE,0,2923.90.50
28360002-52,Produto 5657,kg,0,1,FALSE,0,2923.90.50
28360003-41,Produto 5658,kg,0,1,FALSE,0,2923.90.50
28360003-52,Produto 5659,kg,0,1,FALSE,0,2923.90.50
26410000-1,Produto 5660,kg,0.05,0.995024876,FALSE,0,3402.13.00
26410000-277,Produto 5661,kg,0.05,0.995024876,FALSE,0,3402.13.00
66351690-11,Produto 5662,kg,0.05,1,TRUE,1,3402.13.00
74111011-468,Produto 5663,kg,0,1,FALSE,7,2905.39.90
74111011-37,Produto 5664,kg,0,1,FALSE,7,2905.39.90
74111011-53,Produto 5665,kg,0,1,FALSE,7,2905.39.90
74111022-53,Produto 5666,kg,0,1,FALSE,7,2905.39.90
74111020-411,Produto 5667,kg,0.1,1,TRUE,2,3824.90.89
74111010-468,Produto 5668,kg,0,1,TRUE,2,1302.19.99
74111013-53,Produto 5669,kg,0,1,TRUE,2,1302.19.99
74111007-468,Produto 5670,kg,0.1,1,TRUE,2,3824.99.79
74111007-53,Produto 5671,kg,0.1,1,FALSE,7,3824.99.79
74111014-341,Produto 5672,kg,0.1,1,TRUE,2,3824.90.89
74111014-669,Produto 5673,kg,0.1,1,TRUE,2,3824.90.89
74111016-411,Produto 5674,kg,0,1,TRUE,2,2924.29.99
74111019-447,Produto 5675,kg,0,1,TRUE,2,2914.50.90
74111019-41,Produto 5676,kg,0,1,FALSE,7,2914.50.90
74111019-341,Produto 5677,kg,0,1,TRUE,2,2914.50.90
74111015-468,Produto 5678,kg,0.1,1,TRUE,2,3824.90.89
74111015-678,Produto 5679,kg,0.1,1.0504,TRUE,2,3824.90.89
74950015-37,Produto 5680,kg,0,1,FALSE,7,2905.39.90
74950015-53,Produto 5681,kg,0,1,FALSE,7,2905.39.90
74111004-468,Produto 5682,kg,0,1,FALSE,7,2907.29.00
74111004-41,Produto 5683,kg,0,1,FALSE,7,2907.29.00
74111004-53,Produto 5684,kg,0,1,TRUE,2,2907.29.00
74111004-1,Produto 5685,kg,0,1,FALSE,7,2907.29.00
66790006-10,Produto 5686,kg,0.05,1,TRUE,1,3909.50.29
64100203-93,Produto 5687,kg,0,1,FALSE,0,3202.10.00
66730067-694,Produto 5688,kg,0.05,1,TRUE,1,4002.20.90
66730067-1,Produto 5689,kg,0.05,1,TRUE,1,4002.20.90
66740038-10,Produto 5690,kg,0,0.847,TRUE,2,2710.19.31
66740037-10,Produto 5691,kg,0,0.842,TRUE,2,2710.19.31
82139002-93,Produto 5692,kg,0.05,1,TRUE,1,3911.10.29
61108319-91,Produto 5693,kg,0.05,1,FALSE,6,4005.10.10
61108320-91,Produto 5694,kg,0.05,1,FALSE,6,4005.10.10
61108321-91,Produto 5695,kg,0.05,1,FALSE,6,4005.10.10
62110044-343,Produto 5696,kg,0,1,TRUE,1,1702.11.00
62110044-612,Produto 5697,kg,0,1,TRUE,1,1702.11.00
62110044-93,Produto 5698,kg,0,1,TRUE,1,1702.11.00
62110046-93,Produto 5699,kg,0,1,TRUE,1,1702.11.00
62110045-343,Produto 5700,kg,0,1,TRUE,1,1702.11.00
62110045-93,Produto 5701,kg,0,1,TRUE,1,1702.11.00
64100076-98,Produto 5702,kg,0,1,FALSE,0,2918.13.10
64100059-52,Produto 5703,kg,0,1,FALSE,0,2827.10.00
64100059-51,Produto 5704,kg,0,1,FALSE,0,2827.10.00
64100059-1,Produto 5705,kg,0,1,FALSE,0,2827.10.00
64100059-10,Produto 5706,kg,0,1,FALSE,0,2827.10.00
64100053-51,Produto 5707,kg,0,1,FALSE,0,3202.90.19
64100054-93,Produto 5708,kg,0,1,FALSE,0,3202.10.00
64100044-93,Produto 5709,kg,0,1,FALSE,0,3202.10.00
64100097-93,Produto 5710,kg,0,1,FALSE,0,3202.10.00
64100111-93,Produto 5711,kg,0,0.600024001,FALSE,0,3202.10.00
64100113-93,Produto 5712,kg,0,0.720046083,FALSE,0,3202.10.00
64100113-98,Produto 5713,kg,0,0.720046083,FALSE,0,3202.10.00
64100085-93,Produto 5714,kg,0,1,FALSE,0,3202.10.00
64100112-93,Produto 5715,kg,0,0.700035002,FALSE,0,3202.10.00
64100112-98,Produto 5716,kg,0,0.700035002,FALSE,0,3202.10.00
64100063-98,Produto 5717,kg,0,1,FALSE,0,2827.10.00
64100075-98,Produto 5718,kg,0,1,FALSE,0,2827.10.00
64100071-98,Produto 5719,kg,0,1,FALSE,0,2827.10.00
64100107-68,Produto 5720,kg,0,1,FALSE,0,3202.90.29
64100108-68,Produto 5721,kg,0,1,FALSE,0,3202.90.29
64100109-68,Produto 5722,kg,0,1,FALSE,0,3202.10.00
64100073-1,Produto 5723,kg,0,1.060108131,FALSE,0,2922.12.00
64100073-10,Produto 5724,kg,0,1.060108131,FALSE,0,2922.12.00
64100077-52,Produto 5725,kg,0,1.060108131,FALSE,0,2922.12.00
64100077-51,Produto 5726,kg,0,1.060108131,FALSE,0,2922.12.00
64100062-52,Produto 5727,kg,0,1.100110011,FALSE,0,2922.12.00
64100062-51,Produto 5728,kg,0,1.100110011,FALSE,0,2922.12.00
64100000-52,Produto 5729,kg,0,1,FALSE,0,3202.10.00
64100070-98,Produto 5730,kg,0,1,FALSE,0,2918.13.10
64100160-52,Produto 5731,kg,0,1.060108131,FALSE,0,3809.93.90
64100098-93,Produto 5732,kg,0,1,FALSE,0,2827.10.00
64100098-213,Produto 5733,kg,0,1,FALSE,0,2827.10.00
64100115-225,Produto 5734,kg,0,0.850051003,FALSE,0,3809.93.90
64100117-98,Produto 5735,kg,0,0.680040802,FALSE,0,3809.93.90
64100014-132,Produto 5736,kg,0,1,FALSE,0,3202.90.29
64100014-114,Produto 5737,kg,0,1,FALSE,0,3202.90.29
64100014-133,Produto 5738,kg,0,1,FALSE,0,3202.90.29
62110424-188,Produto 5739,kg,0,1,FALSE,0,2921.19.99
62110424-636,Produto 5740,kg,0,1,FALSE,0,2921.19.99
66112094-93,Produto 5741,kg,0,1,FALSE,6,2906.19.90
64060150-141,Produto 5742,kg,0,1,FALSE,6,2907.29.00
84860000-114,Produto 5743,kg,0,1.090037061,FALSE,0,2830.90.20
66740045-93,Produto 5744,kg,0,1,FALSE,6,2933.69.99
64100170-283,Produto 5745,kg,0,1,FALSE,0,3809.93.90
64100194-283,Produto 5746,kg,0,1,FALSE,0,3809.93.90
64100176-132,Produto 5747,kg,0,1,FALSE,0,3206.11.30
64100176-287,Produto 5748,kg,0,1,FALSE,0,3206.11.30
64100122-10,Produto 5749,kg,0,1,FALSE,0,3206.49.00
64100153-10,Produto 5750,kg,0,1,FALSE,0,3206.49.00
64100152-40,Produto 5751,kg,0,1,FALSE,0,3206.49.00
64100180-268,Produto 5752,kg,0,1,FALSE,0,3204.17.00
64100166-7,Produto 5753,kg,0,1,FALSE,0,3809.93.90
64100155-292,Produto 5754,kg,0,1,FALSE,0,3809.93.90
64100155-10,Produto 5755,kg,0,1,FALSE,0,3809.93.90
64100131-50,Produto 5756,kg,0.05,1,FALSE,0,3909.50.12
64100131-239,Produto 5757,kg,0.05,1,FALSE,0,3909.50.12
64100131-249,Produto 5758,kg,0.05,1,FALSE,0,3909.50.12
64100179-279,Produto 5759,kg,0,1,FALSE,0,3809.93.90
64100179-310,Produto 5760,kg,0,1,FALSE,0,3809.93.90
64100179-312,Produto 5761,kg,0,1,FALSE,0,3809.93.90
64100164-282,Produto 5762,kg,0.05,1,FALSE,0,3906.90.49
64100167-250,Produto 5763,kg,0.05,1,FALSE,0,3909.50.12
64100126-250,Produto 5764,kg,0.05,1,FALSE,0,3909.50.12
64100126-57,Produto 5765,kg,0.05,1,FALSE,0,3909.50.12
64100126-25,Produto 5766,kg,0.05,1,FALSE,0,3909.50.12
64100134-250,Produto 5767,kg,0.05,1,FALSE,0,3909.50.12
64100165-250,Produto 5768,kg,0,1,FALSE,0,3809.93.90
64100138-279,Produto 5769,kg,0,1,FALSE,0,3809.93.90
64100138-57,Produto 5770,kg,0,1,FALSE,0,3809.93.90
64100138-47,Produto 5771,kg,0,1,FALSE,0,3809.93.90
64100124-239,Produto 5772,kg,0,1,FALSE,0,3809.93.90
64060045-95,Produto 5773,kg,0,1,FALSE,0,3202.90.30
64100168-46,Produto 5774,kg,0,1,FALSE,0,1521.10.00
66800017-493,Produto 5775,kg,0.05,1,FALSE,6,3913.90.90
66800017-468,Produto 5776,kg,0.05,1,FALSE,6,3913.90.90
66800017-53,Produto 5777,kg,0.05,1,FALSE,6,3913.90.90
66800017-1,Produto 5778,kg,0.05,1,FALSE,6,3913.90.90
64100033-59,Produto 5779,kg,0,1,FALSE,0,3202.10.00
64100033-114,Produto 5780,kg,0,1,FALSE,0,3202.10.00
64100038-7,Produto 5781,kg,0,1,FALSE,0,3202.10.00
64100034-7,Produto 5782,kg,0,1,FALSE,0,3202.10.00
64100039-7,Produto 5783,kg,0,1,FALSE,0,2905.19.19
64100005-63,Produto 5784,kg,0,0.99000099,FALSE,0,3202.10.00
64100005-1,Produto 5785,kg,0,0.99000099,FALSE,0,3202.10.00
77122107-10,Produto 5786,kg,0,1,FALSE,6,2902.19.90
77122093-10,Produto 5787,kg,0,1,FALSE,0,2906.19.50
77122120-10,Produto 5788,kg,0,1,FALSE,7,2906.19.50
77122071-41,Produto 5789,kg,0,1,FALSE,6,2915.39.99
77122071-10,Produto 5790,kg,0,1,FALSE,6,2915.39.99
66750007-468,Produto 5791,kg,0,1,FALSE,0,2508.40.90
66750007-512,Produto 5792,kg,0,1,FALSE,0,2508.40.90
66750007-513,Produto 5793,kg,0,1,FALSE,0,2508.40.90
66750007-351,Produto 5794,kg,0,1,FALSE,0,2508.40.90
66750008-512,Produto 5795,kg,0,1,FALSE,0,2508.40.90
66750008-513,Produto 5796,kg,0,1,FALSE,0,2508.40.90
66750008-351,Produto 5797,kg,0,1,FALSE,0,2508.40.90
66112042-41,Produto 5798,kg,0,1,FALSE,6,2905.19.94
66112042-292,Produto 5799,kg,0,1,FALSE,6,2905.19.94
66112042-1,Produto 5800,kg,0,1,FALSE,6,2905.19.94
66112042-524,Produto 5801,kg,0,1,FALSE,6,2905.19.94
66112042-10,Produto 5802,kg,0,1,FALSE,6,2905.19.94
77122132-145,Produto 5803,kg,0,0.826,FALSE,6,2905.19.94
54020018-1,Produto 5804,kg,0.08,0.77,FALSE,0,2710.12.29
64997002-550,Produto 5805,kg,0,0.952,FALSE,6,2915.60.19
64997002-538,Produto 5806,kg,0,0.952018279,FALSE,6,2915.60.19
64997002-477,Produto 5807,kg,0,0.952018279,FALSE,6,2915.60.19
64060122-1,Produto 5808,kg,0,1.060108131,FALSE,6,2915.60.19
64997002-1,Produto 5809,kg,0,0.952018279,FALSE,6,2915.60.19
64997002-200,Produto 5810,kg,0,0.952018279,FALSE,6,2915.60.19
64997002-201,Produto 5811,kg,0,0.952018279,FALSE,6,2915.60.19
64997002-509,Produto 5812,kg,0,0.952018279,FALSE,6,2915.60.19
64997002-301,Produto 5813,kg,0,0.952018279,FALSE,6,2915.60.19
64060122-482,Produto 5814,kg,0,1.060108131,FALSE,6,2915.60.19
64997002-482,Produto 5815,kg,0,0.952,FALSE,6,2915.60.19
64997016-550,Produto 5816,kg,0,0.952018278,FALSE,7,2915.60.19
64997016-1,Produto 5817,kg,0,0.952018278,FALSE,7,2915.60.19
64101065-50,Produto 5818,kg,0.05,1.050089258,FALSE,0,3402.19.00
64101065-573,Produto 5819,kg,0.05,1,FALSE,0,3402.19.00
64101065-644,Produto 5820,kg,0.05,1,FALSE,0,3402.19.00
64101065-1,Produto 5821,kg,0.05,1.050089258,FALSE,0,3402.11.90
64101065-619,Produto 5822,kg,0.05,1.030927835,FALSE,0,3402.11.90
64101062-1,Produto 5823,kg,0.05,1.050089258,FALSE,0,3402.11.90
64101062-509,Produto 5824,kg,0.05,0.952018279,FALSE,0,3402.11.90
64101062-244,Produto 5825,kg,0.05,1.042100875,FALSE,0,3402.11.90
64101061-573,Produto 5826,kg,0.05,1,FALSE,0,3402.11.90
64101045-271,Produto 5827,kg,0.05,1.00010001,FALSE,0,3402.11.90
64101045-226,Produto 5828,kg,0.05,1.050089258,FALSE,0,3402.11.90
64101066-634,Produto 5829,kg,0.05,1,FALSE,0,3402.11.90
66360000-93,Produto 5830,kg,0,1,FALSE,0,2930.90.29
71450001-1,Produto 5831,kg,0,0.837,FALSE,0,2914.11.00
71450001-10,Produto 5832,kg,0,0.837,FALSE,0,3814.00.00
71450001-482,Produto 5833,kg,0,0.837,FALSE,0,3814.00.00
71107020-1,Produto 5834,kg,0.1,0.785,TRUE,2,3814.00.90
66560002-93,Produto 5835,kg,0,1,FALSE,0,2917.39.90
74800004-468,Produto 5836,kg,0,1,TRUE,1,2937.90.90
74800004-210,Produto 5837,kg,0,1,TRUE,1,2937.90.90
77122098-299,Produto 5838,kg,0,1,TRUE,1,2905.19.99
66112038-448,Produto 5839,kg,0,1,FALSE,6,2906.19.90
66112038-37,Produto 5840,kg,0,1,FALSE,6,2906.19.90
66112038-468,Produto 5841,kg,0,1,FALSE,6,2906.19.90
66112038-1,Produto 5842,kg,0,1,FALSE,6,2906.19.90
74140125-347,Produto 5843,kg,0,1,TRUE,2,3206.19.10
74140123-514,Produto 5844,kg,0,1,TRUE,2,3206.19.10
74140126-371,Produto 5845,kg,0,1,TRUE,2,3206.19.10
66112039-40,Produto 5846,kg,0,1,FALSE,6,2907.19.90
66112039-468,Produto 5847,kg,0,1,FALSE,6,2907.19.90
66112039-453,Produto 5848,kg,0,1,FALSE,6,2907.19.90
62110351-322,Produto 5849,kg,0,1,TRUE,1,2933.29.13
62110351-564,Produto 5850,kg,0.08,1,TRUE,1,4016.93.00
64101051-93,Produto 5851,kg,0,1,FALSE,0,3204.20.90
64870015-51,Produto 5852,kg,0,1.05,FALSE,0,2933.99.69
58030019-1,Produto 5853,kg,0,0.865051903,FALSE,0,2902.30.00
58030016-40,Produto 5854,kg,0,0.865,FALSE,0,2902.30.00
58030016-477,Produto 5855,kg,0,0.865051903,FALSE,0,2902.30.00
58030007-1,Produto 5856,kg,0,0.865,FALSE,0,2902.30.00
58030016-1,Produto 5857,kg,0,0.865051903,FALSE,5,2902.30.00
58030017-1,Produto 5858,kg,0,0.865051903,FALSE,0,2902.30.00
58030018-1,Produto 5859,kg,0,0.865051903,FALSE,0,2902.30.00
58030016-200,Produto 5860,kg,0,0.865051903,FALSE,0,2902.30.00
58010009-482,Produto 5861,kg,0,0.865,FALSE,0,2902.30.00
58030016-482,Produto 5862,kg,0,0.865051903,FALSE,0,2902.30.00
58010009-758,Produto 5863,kg,0,0.865,FALSE,0,2902.30.00
58030016-758,Produto 5864,kg,0,0.865051903,FALSE,0,2902.30.00
58030016-476,Produto 5865,kg,0,0.865051903,FALSE,0,2902.30.00
61108218-93,Produto 5866,kg,0.05,1,FALSE,0,4005.10.10
61108219-93,Produto 5867,kg,0.05,1,FALSE,0,4005.10.10
61108109-93,Produto 5868,kg,0.05,1,FALSE,0,4005.10.10
66930000-288,Produto 5869,kg,0,1,FALSE,0,2909.50.11
66930000-339,Produto 5870,kg,0,1,FALSE,0,2909.50.11
66930000-210,Produto 5871,kg,0,1,FALSE,0,2909.50.11
66930000-53,Produto 5872,kg,0,1,FALSE,0,2909.50.11
66930000-1,Produto 5873,kg,0,1,FALSE,0,2909.50.11
64060152-271,Produto 5874,kg,0,1.126,FALSE,0,2922.15.00
64060152-550,Produto 5875,kg,0,1.126,FALSE,0,2922.15.00
64060152-567,Produto 5876,kg,0,1.126,FALSE,0,2922.15.00
64060143-1,Produto 5877,kg,0,1.126126126,FALSE,0,2922.15.00
64060143-305,Produto 5878,kg,0,1.126126126,FALSE,0,2922.15.00
64994802-1,Produto 5879,kg,0,1.13,TRUE,1,2909.49.21
64994802-201,Produto 5880,kg,0,1.13,TRUE,1,2909.49.21
64994802-482,Produto 5881,kg,0,1.13,TRUE,1,2909.49.21
64101059-57,Produto 5882,kg,0,1,FALSE,0,2926.90.99
64101059-620,Produto 5883,kg,0,0.952018279,FALSE,0,2926.90.99
64101060-93,Produto 5884,kg,0,1,FALSE,0,2922.49.20
62110021-322,Produto 5885,kg,0,1,TRUE,1,2933.59.41
66400115-53,Produto 5886,kg,0,1,TRUE,1,2922.19.19
66400115-93,Produto 5887,kg,0,1,TRUE,1,2922.19.95
66400116-37,Produto 5888,kg,0,1,FALSE,0,2922.19.95
66610001-21,Produto 5889,kg,0,1,FALSE,0,2905.59.90
77122049-37,Produto 5890,kg,0,1,FALSE,6,2918.29.22
77122050-37,Produto 5891,kg,0,1,FALSE,6,2918.29.23
66740001-116,Produto 5892,kg,0.08,1,FALSE,0,3811.90.90
26102002-1,Produto 5893,kg,0,0.8598,FALSE,0,2710.19.31
64101008-1,Produto 5894,kg,0.05,1.080030241,FALSE,0,3402.13.00
64101008-247,Produto 5895,kg,0.05,1.080030241,FALSE,0,3402.13.00
64101008-244,Produto 5896,kg,0.05,1.080030241,FALSE,0,3402.13.00
66160008-93,Produto 5897,kg,0.05,1,FALSE,7,3912.39.10
66160006-93,Produto 5898,kg,0.05,1,FALSE,7,3912.39.10
66160007-93,Produto 5899,kg,0.05,1,FALSE,7,3912.39.10
66160014-93,Produto 5900,kg,0.05,1,FALSE,6,3912.39.10
66160013-91,Produto 5901,kg,0.05,1,FALSE,6,3912.39.10
66160011-91,Produto 5902,kg,0.05,1,FALSE,6,3912.39.10
66160009-91,Produto 5903,kg,0.05,1,FALSE,6,3912.39.10
66160009-93,Produto 5904,kg,0.05,1,FALSE,6,3912.39.10
66160015-93,Produto 5905,kg,0.05,1,FALSE,6,3912.39.10
66160010-93,Produto 5906,kg,0.05,1,FALSE,6,3912.39.10
66160017-91,Produto 5907,kg,0.05,1,FALSE,6,3912.39.10
66160020-93,Produto 5908,kg,0.05,1,FALSE,6,3912.39.10
66160012-93,Produto 5909,kg,0.05,1,FALSE,6,3912.39.10
66160021-93,Produto 5910,kg,0.05,1,FALSE,6,3912.39.10
66160016-93,Produto 5911,kg,0,1,TRUE,1,3505.10.00
69200056-93,Produto 5912,kg,0.05,1,FALSE,0,3902.10.20
66770001-93,Produto 5913,kg,0,1,TRUE,1,2918.29.40
66770002-93,Produto 5914,kg,0,1,TRUE,1,2918.29.50
66770003-93,Produto 5915,kg,0,1,TRUE,1,2920.29.50
64101036-457,Produto 5916,kg,0.05,1.126506703,FALSE,0,3907.20.31
64101036-55,Produto 5917,kg,0.05,1.126506703,FALSE,0,3907.20.31
64101036-210,Produto 5918,kg,0.05,1.126506703,FALSE,0,3907.20.31
64101036-456,Produto 5919,kg,0.05,1.126506703,FALSE,0,3907.20.31
64101036-297,Produto 5920,kg,0.05,1.126506703,FALSE,0,3907.20.31
64870011-753,Produto 5921,kg,0,1,TRUE,1,2811.22.10
64870011-91,Produto 5922,kg,0,1,TRUE,1,2811.22.10
64870011-93,Produto 5923,kg,0,1,TRUE,1,2811.22.10
64870010-93,Produto 5924,kg,0,1,TRUE,1,2811.22.10
25120009-1,Produto 5925,kg,0,0.809061489,FALSE,0,2905.14.20
25120009-228,Produto 5926,kg,0,0.809061489,FALSE,0,2905.14.20
25120009-247,Produto 5927,kg,0,0.809061489,FALSE,0,2905.14.20
90900141-1,Produto 5928,kg,0.08,1,FALSE,0,3811.90.90
90900141-482,Produto 5929,kg,0.08,1,FALSE,0,3811.90.90
64101009-51,Produto 5930,kg,0.05,1.040041602,FALSE,0,3402.13.00
64101009-245,Produto 5931,kg,0.05,1.040041602,FALSE,0,3402.13.00
64101018-222,Produto 5932,kg,0.1,0.48000768,FALSE,0,3824.90.89
66112129-41,Produto 5933,kg,0,1,TRUE,1,2905.29.90
66112129-26,Produto 5934,kg,0,1,FALSE,6,2905.29.90
66112119-41,Produto 5935,kg,0,1,FALSE,6,2905.29.90
66112119-10,Produto 5936,kg,0,1,FALSE,6,2905.29.90
64100065-93,Produto 5937,kg,0,1,FALSE,0,3809.93.90
64100083-93,Produto 5938,kg,0,1,FALSE,0,3809.93.90
64060153-116,Produto 5939,kg,0.1,0.98,TRUE,1,3824.90.89
64153001-527,Produto 5940,kg,0.05,1,FALSE,0,3911.10.29
82139012-527,Produto 5941,kg,0.05,1,FALSE,0,3911.10.21
64153016-527,Produto 5942,kg,0.05,1,FALSE,0,3911.10.29
64153002-527,Produto 5943,kg,0.05,1,FALSE,0,3911.10.29
82139013-527,Produto 5944,kg,0.05,1,FALSE,0,3911.10.21
64153003-527,Produto 5945,kg,0.05,1,FALSE,0,3911.10.29
64153004-527,Produto 5946,kg,0.05,1,FALSE,0,3911.10.29
82139015-527,Produto 5947,kg,0.05,1,FALSE,0,3911.10.21
64153005-527,Produto 5948,kg,0.05,1,FALSE,0,3911.10.29
82139016-527,Produto 5949,kg,0.05,1,FALSE,0,3911.10.21
64153019-527,Produto 5950,kg,0.05,1,FALSE,0,3911.10.29
64153021-527,Produto 5951,kg,0.05,1,FALSE,0,3911.10.29
64153022-527,Produto 5952,kg,0.05,1,FALSE,0,3911.10.29
82139014-527,Produto 5953,kg,0.05,1,FALSE,0,3911.10.21
82139014-527,Produto 5954,kg,0.05,1,FALSE,0,3911.10.29
64153008-527,Produto 5955,kg,0.05,1,FALSE,0,3911.10.29
82139009-527,Produto 5956,kg,0.05,1,FALSE,0,3911.10.21
64153009-760,Produto 5957,kg,0.05,1,FALSE,0,3911.10.29
64153009-527,Produto 5958,kg,0.05,1,FALSE,0,3911.10.29
82139010-527,Produto 5959,kg,0.05,1,FALSE,0,3911.10.21
64153010-527,Produto 5960,kg,0.05,1,FALSE,0,3911.10.29
82139011-527,Produto 5961,kg,0.05,1,FALSE,0,3911.10.21
64153011-527,Produto 5962,kg,0.05,1,FALSE,0,3911.10.29
64153012-527,Produto 5963,kg,0.05,1,FALSE,0,3911.10.29
64153017-527,Produto 5964,kg,0.05,1,FALSE,0,3911.10.29
64153013-760,Produto 5965,kg,0.05,1,FALSE,0,3911.10.29
64153013-527,Produto 5966,kg,0.05,1,FALSE,0,3911.10.29
82139008-527,Produto 5967,kg,0.05,1,FALSE,0,3911.10.21
64153014-760,Produto 5968,kg,0.05,1,FALSE,0,3911.10.29
64153014-527,Produto 5969,kg,0.05,1,FALSE,0,3911.10.29
82139006-527,Produto 5970,kg,0.05,1,FALSE,0,3911.10.21
82139007-527,Produto 5971,kg,0.05,1,FALSE,0,3911.10.21
64153020-527,Produto 5972,kg,0.05,1,FALSE,0,3911.10.29
64153018-527,Produto 5973,kg,0.05,1,FALSE,0,3911.10.29
64153000-527,Produto 5974,kg,0.05,1,FALSE,0,3911.10.29
64153006-527,Produto 5975,kg,0.05,1,FALSE,0,3911.10.29
82139017-527,Produto 5976,kg,0.05,1,FALSE,0,3911.10.21
82139017-93,Produto 5977,kg,0.05,1,FALSE,0,3911.10.21
82139020-527,Produto 5978,kg,0.05,1,FALSE,0,3911.10.21
64153007-527,Produto 5979,kg,0.05,1,FALSE,0,3911.10.29
82138018-527,Produto 5980,kg,0.05,1,FALSE,0,3911.10.21
82138018-93,Produto 5981,kg,0.05,1,FALSE,0,3911.10.21
82139019-93,Produto 5982,kg,0.05,1,FALSE,0,3911.10.21
82139020-93,Produto 5983,kg,0.05,1,FALSE,0,3911.10.21
82139022-527,Produto 5984,kg,0.05,1,FALSE,0,3911.10.21
82139022-93,Produto 5985,kg,0.05,1,FALSE,0,3911.10.21
64153023-527,Produto 5986,kg,0.05,1,FALSE,0,3911.10.29
64153024-527,Produto 5987,kg,0.05,1,FALSE,0,3911.10.21
71450060-482,Produto 5988,lt,0.08,0.77,FALSE,0,2710.19.99
71450060-40,Produto 5989,lt,0,0.769,FALSE,0,2710.12.49
71450060-1,Produto 5990,lt,0.08,0.77,FALSE,5,2710.19.99
54020016-1,Produto 5991,kg,0,0.82,FALSE,0,2902.90.90
54020016-201,Produto 5992,kg,0,0.82,FALSE,0,2902.90.90
54020016-482,Produto 5993,kg,0,0.82,FALSE,0,2902.90.90
54020016-758,Produto 5994,kg,0,0.82,FALSE,0,2902.90.90
58030034-1,Produto 5995,kg,0,0.865051903,FALSE,0,2902.90.90
58030009-1,Produto 5996,kg,0,0.865,FALSE,0,2902.90.90
