chave,CD,sku,id_prod,id_dc,moeda,preco,politica,por,atualizado,pp mes anterior,fob net anterior,analista,lead team,q min,reajuste,reajuste,coment,apoio sobre demanda,frac/FALSE
81510100-93SP13,SP13,81510100-93,5422,1,USD,"5,493.32",0.2,1000,TRUE,"5,493.59","6,592.31",ADRIANO,0,0,,,Repassar,CONTRA PEDIDO,FALSE
81510001-515SP13,SP13,81510001-515,4465,1,USD,"3,002.26",0.15,1000,TRUE,"2,497.16","2,871.73",ADRIANO,0,0,0.2,,Repassar,REGULAR,FALSE
81510001-515CE01,CE01,81510001-515,4465,2,USD,"3,110.02",0.15,1000,TRUE,"2,605.60","2,996.44",ADRIANO,0,0,0.2,,Repassar,REGULAR,FALSE
81510001-116SP13,SP13,81510001-116,4466,1,USD,"3,002.26",0.15,1000,TRUE,"2,497.16","2,871.73",ADRIANO,0,0,0.2,,Repassar,REGULAR,FALSE
81510001-10SP13,SP13,81510001-10,4467,1,USD,"3,002.26",0.15,1000,TRUE,"2,497.16","2,871.73",ADRIANO,0,0,0.2,,Repassar,REGULAR,FALSE
81510001-52RS08,RS08,81510001-52,4463,7,USD,"3,148.72",0.15,1000,TRUE,"2,644.55","3,041.23",ADRIANO,0,0,0.2,,Repassar,REGULAR,TRUE
81510001-174SP13,SP13,81510001-174,4464,1,USD,"3,246.14",0.15,1000,TRUE,"2,742.59","3,153.97",ADRIANO,0,0,0.2,,Repassar,REGULAR,TRUE
81510001-174CE01,CE01,81510001-174,4464,2,USD,"3,353.90",0.15,1000,TRUE,"2,851.03","3,278.69",ADRIANO,0,0,0.2,,Repassar,REGULAR,TRUE
81510001-10PE03,PE03,81510001-10,4467,9,USD,"3,204.62",0.15,1000,TRUE,"2,700.80","3,105.92",ADRIANO,0,0,0.2,,Repassar,REGULAR,TRUE
81510002-515SP13,SP13,81510002-515,4476,1,USD,"3,393.86",0.15,1000,TRUE,"2,837.68","3,263.33",ADRIANO,0,0,0.2,,Repassar,REGULAR,FALSE
81510002-174SP13,SP13,81510002-174,4474,1,USD,"3,637.74",0.15,1000,TRUE,"3,083.11","3,545.57",ADRIANO,0,0,0.2,,Repassar,REGULAR,TRUE
81510002-116SP13,SP13,81510002-116,4477,1,USD,"3,393.86",0.15,1000,TRUE,"2,837.68","3,263.33",ADRIANO,0,0,0.2,,Repassar,REGULAR,FALSE
81510002-116CE01,CE01,81510002-116,4477,2,USD,"3,501.62",0.15,1000,TRUE,"2,946.12","3,388.04",ADRIANO,0,0,0.2,,Repassar,REGULAR,FALSE
81510002-10SP13,SP13,81510002-10,4478,1,USD,"3,393.86",0.15,1000,TRUE,"2,837.68","3,263.33",ADRIANO,0,0,0.2,,Repassar,REGULAR,FALSE
81510002-52SP13,SP13,81510002-52,4475,1,USD,"3,540.32",0.15,1000,TRUE,"2,985.07","3,432.83",ADRIANO,0,0,0.2,,Repassar,REGULAR,TRUE
81510000-52SP13,SP13,81510000-52,4483,1,USD,"3,540.32",0.15,1000,TRUE,"2,985.07","3,432.83",ADRIANO,0,0,0.2,,Repassar,REGULAR,TRUE
81510000-515SP13,SP13,81510000-515,4485,1,USD,"3,393.86",0.15,1000,TRUE,"2,837.68","3,263.33",ADRIANO,0,0,0.2,,Repassar,REGULAR,FALSE
81510000-116SP13,SP13,81510000-116,4486,1,USD,"3,393.86",0.15,1000,TRUE,"2,837.68","3,263.33",ADRIANO,0,0,0.2,,Repassar,REGULAR,FALSE
81510000-174SP13,SP13,81510000-174,4482,1,USD,"3,637.74",0.15,1000,TRUE,"3,083.11","3,545.57",ADRIANO,0,0,0.2,,Repassar,REGULAR,TRUE
81510000-10SP13,SP13,81510000-10,4487,1,USD,"3,393.86",0.15,1000,TRUE,"2,837.68","3,263.33",ADRIANO,0,0,0.2,,Repassar,REGULAR,FALSE
81510000-10CE01,CE01,81510000-10,4487,2,USD,"3,501.62",0.15,1000,TRUE,"2,946.12","3,388.04",ADRIANO,0,0,0.2,,Repassar,REGULAR,FALSE
81510000-174RJ04,RJ04,81510000-174,4482,8,USD,"3,728.52",0.15,1000,TRUE,"3,174.47","3,650.64",ADRIANO,0,0,0.2,,Repassar,REGULAR,TRUE
81510035-10SP13,SP13,81510035-10,4494,1,USD,"3,429.46",0.15,1000,TRUE,"2,837.68","3,263.33",ADRIANO,0,0,0.2,,Repassar,REGULAR,FALSE
81510035-174SP13,SP13,81510035-174,4493,1,USD,"3,673.34",0.15,1000,TRUE,"3,083.11","3,545.57",ADRIANO,0,0,0.2,,Repassar,REGULAR,TRUE
81510035-174RJ04,RJ04,81510035-174,4493,8,USD,"3,764.12",0.15,1000,TRUE,"3,174.47","3,650.64",ADRIANO,0,0,0.2,,Repassar,REGULAR,TRUE
81510035-10CE01,CE01,81510035-10,4494,2,USD,"3,537.22",0.15,1000,TRUE,"2,946.12","3,388.04",ADRIANO,0,0,0.2,,Repassar,REGULAR,FALSE
81510035-10BA17,BA17,81510035-10,4494,10,USD,"3,537.22",0.15,1000,TRUE,"2,946.12","3,388.04",ADRIANO,0,0,0.2,,Repassar,REGULAR,FALSE
81510088-515SP13,SP13,81510088-515,4489,1,USD,"3,393.86",0.15,1000,TRUE,"2,837.68","3,263.33",ADRIANO,0,0,0.2,,Repassar,REGULAR,FALSE
81510088-116SP13,SP13,81510088-116,4490,1,USD,"3,393.86",0.15,1000,TRUE,"2,837.68","3,263.33",ADRIANO,0,0,0.2,,Repassar,REGULAR,FALSE
81510088-174SP13,SP13,81510088-174,4488,1,USD,"3,637.74",0.15,1000,TRUE,"3,083.11","3,545.57",ADRIANO,0,0,0.2,,Repassar,REGULAR,TRUE
81510088-10SP13,SP13,81510088-10,4491,1,USD,"3,393.86",0.15,1000,TRUE,"2,837.68","3,263.33",ADRIANO,0,0,0.2,,Repassar,REGULAR,FALSE
81510005-116SP13,SP13,81510005-116,4500,1,USD,"3,132.80",0.15,1000,TRUE,"2,610.66","3,002.26",ADRIANO,0,0,0.2,,Repassar,REGULAR,FALSE
81510005-51SP13,SP13,81510005-51,4499,1,USD,"3,251.54",0.15,1000,TRUE,"2,730.16","3,139.69",ADRIANO,0,0,0.2,,Repassar,REGULAR,TRUE
81510005-10SP13,SP13,81510005-10,4501,1,USD,"3,132.80",0.15,1000,TRUE,"2,610.66","3,002.26",ADRIANO,0,0,0.2,,Repassar,REGULAR,FALSE
81510005-174SP13,SP13,81510005-174,4498,1,USD,"3,376.67",0.15,1000,TRUE,"2,856.09","3,284.51",ADRIANO,0,0,0.2,,Repassar,REGULAR,TRUE
81510005-10BA17,BA17,81510005-10,4501,10,USD,"3,302.60",0.15,1000,TRUE,"2,781.55","3,198.78",ADRIANO,0,0,0.2,,Repassar,REGULAR,FALSE
81510097-10SP13,SP13,81510097-10,6252,1,USD,"5,613.89",0.15,1000,TRUE,"5,614.16","6,456.28",ADRIANO,0,0,,,Repassar,REGULAR,FALSE
81510089-116SP13,SP13,81510089-116,4461,1,USD,"5,656.00",0.2,1000,TRUE,"5,656.00","6,787.21",ADRIANO,0,0,,,Repassar,REGULAR,FALSE
81510032-10SP13,SP13,81510032-10,190,1,USD,"2,228.87",0.15,1000,TRUE,"2,228.87","2,563.20",ADRIANO,0,0,,,Repassar,REGULAR,FALSE
81510033-10SP13,SP13,81510033-10,1529,1,USD,"1,444.64",0.15,1000,TRUE,"1,444.64","1,661.33",ADRIANO,0,0,,,Repassar,REGULAR,FALSE
81510033-10CE01,CE01,81510033-10,1529,2,USD,"1,552.40",0.15,1000,TRUE,"1,553.08","1,786.04",ADRIANO,0,0,,,Repassar,REGULAR,FALSE
81510033-174SP13,SP13,81510033-174,1526,1,USD,"1,688.51",0.15,1000,TRUE,"1,690.07","1,943.58",ADRIANO,0,0,,,Repassar,REGULAR,TRUE
81510053-10SP13,SP13,81510053-10,5417,1,USD,"2,435.24",0.2,1000,TRUE,"2,435.24","2,922.29",ADRIANO,0,0,,,Repassar,REGULAR,FALSE
81510027-10SP13,SP13,81510027-10,5419,1,USD,"1,506.55",0.2,1000,TRUE,"1,506.55","1,807.86",ADRIANO,0,0,,,Repassar,REGULAR,FALSE
81510027-210SP13,SP13,81510027-210,5418,1,USD,"2,070.31",0.2,1000,TRUE,"2,071.86","2,486.24",ADRIANO,0,0,,,Repassar,REGULAR,TRUE
81510030-10SP13,SP13,81510030-10,5421,1,USD,"4,983.99",0.2,1000,TRUE,"4,983.99","5,980.79",ADRIANO,0,0,,,Repassar,REGULAR,FALSE
81510030-51SP13,SP13,81510030-51,5420,1,USD,"4,983.99",0.2,1000,TRUE,"4,983.99","5,980.79",ADRIANO,0,0,,,Repassar,REGULAR,FALSE
81510030-10RS08,RS08,81510030-10,5421,7,USD,"5,088.81",0.2,1000,TRUE,"5,089.48","6,107.38",ADRIANO,0,0,,,Repassar,REGULAR,FALSE
81510054-10SP13,SP13,81510054-10,5424,1,USD,"2,301.10",0.2,1000,TRUE,"2,301.10","2,761.32",ADRIANO,0,0,,,Repassar,REGULAR,FALSE
81510054-51SP13,SP13,81510054-51,5423,1,USD,"2,419.84",0.2,1000,TRUE,"2,420.60","2,904.72",ADRIANO,0,0,,,Repassar,REGULAR,TRUE
81510054-10SP14,SP14,81510054-10,5424,3,USD,"2,342.75",0.2,1000,TRUE,"2,343.01","2,811.62",ADRIANO,0,0,,,Repassar,REGULAR,FALSE
81510093-101SP13,SP13,81510093-101,5416,1,USD,"29,255.73",0.2,1000,TRUE,"29,255.73","35,106.88",ADRIANO,0,0,,,Repassar,REGULAR,FALSE
81510099-10SP13,SP13,81510099-10,1594,1,USD,"2,162.83",0.15,1000,TRUE,"2,162.83","2,487.25",ADRIANO,0,0,,,Repassar,CONTRA PEDIDO,FALSE
64060118-147SP13,SP13,64060118-147,1546,1,USD,"2,155.49",0.12,1000,TRUE,"2,124.29","2,379.21",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
64060148-147SP13,SP13,64060148-147,1549,1,USD,"2,355.28",0.3,1000,TRUE,"2,369.64","3,080.53",MARCELA,120,908,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
64060160-688SP13,SP13,64060160-688,1547,1,USD,"131,502.55",0.4,1000,FALSE,"131,502.55","184,103.57",MARCELA,120,16,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
64060104-482SP13,SP13,64060104-482,1368,1,USD,"2,997.60",0.08,1000,TRUE,"2,997.60","3,237.41",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
64060104-40SP13,SP13,64060104-40,1367,1,USD,"3,349.21",0.08,1000,TRUE,"3,291.56","3,554.89",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
64060104-482RS08,RS08,64060104-482,1368,7,USD,"3,102.43",0.08,1000,TRUE,"3,103.09","3,351.34",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
86154002-93SP13,SP13,86154002-93,5485,1,USD,895.35,0.03,1000,TRUE,895.35,922.21,MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
86154002-93SP14,SP14,86154002-93,5485,3,USD,925.4,0.02,1000,TRUE,925.59,944.1,MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
52160009-1SP12,SP12,52160009-1,134,4,USD,"1,267.61",0.03,1000,TRUE,"1,352.94","1,380.00",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
52160009-1SP13,SP13,52160009-1,134,1,USD,"1,336.86",0.03,1000,TRUE,"1,392.16","1,420.00",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
52160009-200SP13,SP13,52160009-200,135,1,USD,"1,510.59",0.07,1000,TRUE,"1,493.16","1,597.68",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52160009-482SP13,SP13,52160009-482,140,1,USD,"1,492.63",0.07,1000,TRUE,"1,475.08","1,578.34",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52160009-1RS08,RS08,52160009-1,134,7,USD,"1,420.61",0.02,1000,TRUE,"1,403.07","1,431.13",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
52160009-200RS08,RS08,52160009-200,135,7,USD,"1,510.59",0.07,1000,TRUE,"1,493.16","1,597.68",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52160009-482RS08,RS08,52160009-482,140,7,USD,"1,492.63",0.07,1000,TRUE,"1,475.08","1,578.34",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52160009-1RJ04,RJ04,52160009-1,134,8,USD,"1,369.75",0.02,1000,TRUE,"1,351.59","1,378.62",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
52160009-482RJ04,RJ04,52160009-482,140,8,USD,"1,525.71",0.07,1000,TRUE,"1,508.38","1,613.97",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52160009-1BA17,BA17,52160009-1,134,10,USD,"1,483.12",0.02,1000,TRUE,"1,466.97","1,496.31",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
52160009-482BA17,BA17,52160009-482,140,10,USD,"1,561.33",0.07,1000,TRUE,"1,545.47","1,653.65",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52160009-482PE03,PE03,52160009-482,140,9,USD,"1,565.30",0.07,1000,TRUE,"1,549.49","1,657.95",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52160010-482PE03,PE03,52160010-482,141,9,USD,"1,565.30",0.07,1000,TRUE,"1,549.49","1,657.95",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52160010-1SP13,SP13,52160010-1,137,1,USD,"1,336.86",0.03,1000,TRUE,"1,318.48","1,344.85",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
52160010-200SP13,SP13,52160010-200,136,1,USD,"1,510.59",0.07,1000,TRUE,"1,493.16","1,597.68",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52160010-482SP13,SP13,52160010-482,141,1,USD,"1,492.63",0.07,1000,TRUE,"1,475.08","1,578.34",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52160010-1RS08,RS08,52160010-1,137,7,USD,"1,420.61",0.02,1000,TRUE,"1,378.66","1,406.24",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
52160010-482RS08,RS08,52160010-482,141,7,USD,"1,492.63",0.07,1000,TRUE,"1,581.18","1,691.86",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52160010-1RJ04,RJ04,52160010-1,137,8,USD,"1,372.52",0.2,1000,TRUE,"1,354.39","1,625.27",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
52060110-1SP12,SP12,52060110-1,1093,4,USD,"1,979.95",0.25,1000,TRUE,"1,950.84","2,438.54",MARCELA,70,20000,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
52060110-15SP13,SP13,52060110-15,1101,1,USD,"2,171.30",0.12,1000,TRUE,"2,312.17","2,427.78",MARCELA,70,0,,,Material com cota - seguir pol?tica,REGULAR,FALSE
52060110-116SP13,SP13,52060110-116,1096,1,USD,"2,171.30",0.12,1000,TRUE,"2,311.19","2,426.75",MARCELA,70,0,,,Material com cota - seguir pol?tica,REGULAR,FALSE
52060110-695SP13,SP13,52060110-695,1097,1,USD,"2,171.43",0.12,1000,TRUE,"2,311.68","2,427.26",MARCELA,70,0,,,Material com cota - seguir pol?tica,REGULAR,FALSE
52060110-482SP13,SP13,52060110-482,1099,1,USD,"2,171.00",0.12,1000,TRUE,"2,305.33","2,420.60",MARCELA,70,0,,,Material com cota - seguir pol?tica,REGULAR,TRUE
52060110-116RS08,RS08,52060110-116,1096,7,USD,"2,423.84",0.05,1000,FALSE,"2,438.10","2,560.00",MARCELA,70,0,,,Material com cota - seguir pol?tica,REGULAR,FALSE
52060110-695RS08,RS08,52060110-695,1097,7,USD,"2,422.82",0.05,1000,FALSE,"2,438.10","2,560.00",MARCELA,70,0,,,Material com cota - seguir pol?tica,REGULAR,FALSE
52060110-15RS08,RS08,52060110-15,1101,7,USD,"2,421.85",0.05,1000,TRUE,"2,438.12","2,560.03",MARCELA,70,0,,,Material com cota - seguir pol?tica,REGULAR,FALSE
52060110-116PE03,PE03,52060110-116,1096,9,USD,"2,428.01",0.05,1000,FALSE,"2,429.14","2,550.60",MARCELA,70,0,,,Material com cota - seguir pol?tica,REGULAR,FALSE
52050005-82SP13,SP13,52050005-82,3432,1,USD,"1,501.64",0.01,1000,FALSE,"1,511.20","1,526.31",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
52050005-529SP13,SP13,52050005-529,3430,1,USD,"1,308.31",0.1,1000,TRUE,"1,313.32","1,484.05",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
52050005-123SP13,SP13,52050005-123,3431,1,USD,"1,309.55",0.1,1000,TRUE,"1,313.00","1,483.69",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
52050005-529RS08,RS08,52050005-529,3430,7,USD,"1,385.24",0,1000,FALSE,"1,386.19","1,386.19",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
52011003-1SP13,SP13,52011003-1,4068,1,USD,"1,477.47",0.08,1000,TRUE,"1,421.70","1,521.22",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
52011004-1SP13,SP13,52011004-1,4067,1,USD,"1,477.47",0.07,1000,TRUE,"1,421.70","1,521.22",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
52011004-482SP13,SP13,52011004-482,4071,1,USD,"1,630.84",0.1,1000,TRUE,"1,575.67","1,733.24",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52011004-40SP13,SP13,52011004-40,4072,1,USD,"1,885.32",0.1,1000,TRUE,"1,831.77","2,014.95",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52011004-200SP13,SP13,52011004-200,4073,1,USD,"1,648.41",0.1,1000,TRUE,"1,593.35","1,752.69",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52011003-482SP13,SP13,52011003-482,4070,1,USD,"1,630.84",0.1,1000,TRUE,"1,575.67","1,733.24",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52011003-200SP13,SP13,52011003-200,4069,1,USD,"1,648.41",0.1,1000,TRUE,"1,593.35","1,752.69",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52011003-40SP13,SP13,52011003-40,4065,1,USD,"1,885.32",0.1,1000,TRUE,"1,831.77","2,014.95",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52011003-1RS08,RS08,52011003-1,4068,7,USD,"1,415.55",0.13,1000,TRUE,"1,327.36","1,499.91",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
52011004-1RS08,RS08,52011004-1,4067,7,USD,"1,415.55",0.13,1000,TRUE,"1,327.36","1,499.91",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
52011004-482RS08,RS08,52011004-482,4071,7,USD,"1,568.57",0.15,1000,TRUE,"1,480.77","1,702.89",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52011003-482RS08,RS08,52011003-482,4070,7,USD,"1,568.57",0.15,1000,TRUE,"1,480.77","1,702.89",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52011003-200RS08,RS08,52011003-200,4069,7,USD,"1,586.13",0.15,1000,TRUE,"1,498.45","1,723.22",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52011003-1RJ04,RJ04,52011003-1,4068,8,USD,"1,511.10",0.15,1000,TRUE,"1,455.28","1,673.57",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52011003-482RJ04,RJ04,52011003-482,4070,8,USD,"1,721.35",0.15,1000,TRUE,"1,666.93","1,916.97",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52011004-482BA17,BA17,52011004-482,4071,10,USD,"1,721.15",0.15,1000,TRUE,"1,668.41","1,918.67",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52011003-482BA17,BA17,52011003-482,4070,10,USD,"1,721.15",0.15,1000,TRUE,"1,668.41","1,918.67",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52011003-482PE03,PE03,52011003-482,4070,9,USD,"1,725.11",0.15,1000,TRUE,"1,672.40","1,923.26",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52011004-482PE03,PE03,52011004-482,4071,9,USD,"1,725.11",0.15,1000,TRUE,"1,672.40","1,923.26",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52200000-1SP13,SP13,52200000-1,4145,1,USD,"1,840.21",0.191477128,1000,TRUE,"1,737.17","1,997.74",MARCELA,0,0,,,Material com cota - seguir pol?tica,REGULAR,FALSE
52200000-200SP13,SP13,52200000-200,4147,1,USD,"2,015.04",0.2,1000,TRUE,"1,912.43","2,294.92",MARCELA,0,0,,,Material com cota - seguir pol?tica,REGULAR,TRUE
52200000-482SP13,SP13,52200000-482,4150,1,USD,"1,997.28",0.2,1000,TRUE,"1,894.56","2,273.47",MARCELA,0,0,,,Material com cota - seguir pol?tica,REGULAR,TRUE
52200000-1RS08,RS08,52200000-1,4145,7,USD,"1,902.90",0.2,1000,TRUE,"1,799.85","2,069.83",MARCELA,0,0,,,Material com cota - seguir pol?tica,REGULAR,FALSE
52200000-200RS08,RS08,52200000-200,4147,7,USD,"2,088.98",0.2,1000,TRUE,"1,987.08","2,285.14",MARCELA,0,0,,,Material com cota - seguir pol?tica,REGULAR,TRUE
52200000-482RS08,RS08,52200000-482,4150,7,USD,"2,310.93",0.2,1000,TRUE,"2,325.65","2,325.65",MARCELA,0,0,,,Material com cota - seguir pol?tica,REGULAR,TRUE
52200000-482RJ04,RJ04,52200000-482,4150,8,USD,"2,088.76",0.2,1000,TRUE,"1,986.92","2,384.30",MARCELA,0,0,,,Material com cota - seguir pol?tica,REGULAR,TRUE
52200000-482BA17,BA17,52200000-482,4150,10,USD,"2,079.56",0.2,1000,TRUE,"1,980.61","2,376.73",MARCELA,0,0,,,Material com cota - seguir pol?tica,REGULAR,TRUE
52200001-1SP13,SP13,52200001-1,4146,1,USD,"1,840.21",0.191477128,1000,TRUE,"1,737.17","1,997.74",MARCELA,0,0,,,Material com cota - seguir pol?tica,REGULAR,FALSE
52200001-200SP13,SP13,52200001-200,4148,1,USD,"2,015.04",0.2,1000,TRUE,"1,912.43","2,294.92",MARCELA,0,0,,,Material com cota - seguir pol?tica,REGULAR,TRUE
52200001-482SP13,SP13,52200001-482,4151,1,USD,"1,997.28",0.2,1000,TRUE,"1,894.56","2,273.47",MARCELA,0,0,,,Material com cota - seguir pol?tica,REGULAR,TRUE
52220002-1SP13,SP13,52220002-1,4236,1,BRL,"4,445.93",0.03,1000,TRUE,"4,053.55","4,256.23",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
52220002-482SP13,SP13,52220002-482,4240,1,BRL,"5,068.55",0.05,1000,TRUE,"4,559.81","4,924.60",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
52220002-482RS08,RS08,52220002-482,4240,7,BRL,"5,403.59",0.05,1000,TRUE,"5,416.85","5,850.20",MARCELA,0,0,,,Seguir pol?tica,REGULAR,TRUE
64110007-743SP14,SP14,64110007-743,4243,3,BRL,"3,187.45",0.08,1000,TRUE,"3,340.25","3,607.47",MARCELA,0,,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
64110007-89SP14,SP14,64110007-89,4242,3,BRL,"3,187.45",0.08,1000,TRUE,"3,340.25","3,607.47",MARCELA,0,0,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
64110008-743SP14,SP14,64110008-743,4246,3,BRL,"3,187.45",0.08,1000,TRUE,"3,340.25","3,607.47",MARCELA,0,,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
64110008-745SP14,SP14,64110008-745,4245,3,BRL,"3,187.45",0.08,1000,TRUE,"3,340.25","3,607.47",MARCELA,0,0,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
64110009-88SP14,SP14,64110009-88,4270,3,BRL,"2,871.86",0.08,1000,TRUE,"3,009.95","3,250.74",MARCELA,0,0,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
64110009-293SP14,SP14,64110009-293,4271,3,BRL,"2,585.90",0.05,1000,TRUE,"3,009.95","3,160.44",MARCELA,0,,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
64110010-755SP14,SP14,64110010-755,4248,3,BRL,"2,871.86",0.08,1000,TRUE,"3,009.95","3,250.74",MARCELA,0,0,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
64110010-743SP14,SP14,64110010-743,4250,3,BRL,"2,871.86",0.08,1000,TRUE,"3,009.95","3,250.74",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
64110011-89SP14,SP14,64110011-89,4252,3,BRL,"3,009.95",0.04,1000,TRUE,"3,009.95","3,250.74",MARCELA,0,0,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
64110011-743SP14,SP14,64110011-743,4253,3,BRL,"3,009.95",0.04,1000,TRUE,"3,009.95","3,250.74",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
64110012-89SP14,SP14,64110012-89,4255,3,BRL,"2,871.86",0.08,1000,TRUE,"3,009.95","3,250.74",MARCELA,0,0,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
64110012-743SP14,SP14,64110012-743,4256,3,BRL,"2,871.86",0.08,1000,TRUE,"3,009.95","3,250.74",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
64110013-89SP14,SP14,64110013-89,4273,3,BRL,"2,696.13",0.031850416,1000,TRUE,"2,696.13","2,911.82",MARCELA,0,0,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
64110013-743SP14,SP14,64110013-743,4274,3,BRL,"2,696.13",0.031850416,1000,TRUE,"2,696.13","2,911.82",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
64110014-88SP14,SP14,64110014-88,4258,3,BRL,"2,696.13",0.032,1000,TRUE,"2,696.13","2,911.82",MARCELA,0,0,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
64110014-152SP14,SP14,64110014-152,4259,3,BRL,"2,696.13",0.032,1000,TRUE,"2,696.13","2,911.82",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
64110015-89SP14,SP14,64110015-89,4262,3,BRL,"2,696.13",0.032,1000,TRUE,"2,696.13","2,911.82",MARCELA,0,0,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
64110015-743SP14,SP14,64110015-743,4263,3,BRL,"2,576.20",0.08,1000,TRUE,"2,696.13","2,911.82",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
64110016-756SP14,SP14,64110016-756,4265,3,BRL,"2,576.20",0.08,1000,TRUE,"2,696.13","2,911.82",MARCELA,0,0,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
64110016-293SP14,SP14,64110016-293,4267,3,BRL,"2,576.20",0.08,1000,TRUE,"2,696.13","2,911.82",MARCELA,0,0,,,Seguir pol?tica,REGULAR,FALSE
64110017-743SP14,SP14,64110017-743,4278,3,BRL,"2,695.90",0.08,1000,TRUE,"2,815.83","3,041.09",MARCELA,7,450,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
64110007-743RS08,RS08,64110007-743,4243,7,BRL,"3,318.10",0.08,1000,TRUE,"3,470.74","3,748.40",MARCELA,0,,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
64110008-743RS08,RS08,64110008-743,4246,7,BRL,"3,318.10",0.08,1000,TRUE,"3,470.74","3,748.40",MARCELA,0,,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
